"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
142,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,141,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387055993,7173422223734,7173422248474,7173422258907,24740
143,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,142,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173387058171,7173422471726,7173423017636,7173423049210,545910
144,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,143,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387059943,7173423087409,7173423114075,7173423126924,26666
145,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,144,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387061692,7173423114075,7173423137629,7173423150178,23554
146,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,145,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387063380,7173423137629,7173423160592,7173423173191,22963
147,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,146,150034,150034,28416,256,22528,1104,128,0,64,64,"0x0","0x78a506387e00",7173387065750,7173423370366,7173424085908,7173424114922,715542
148,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,147,150034,150034,6144,256,512,0,20,0,32,64,"0x0","0x78a506387cc0",7173387067493,7173424085908,7173424108574,7173424117566,22666
149,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,148,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387069178,7173424108574,7173424133611,7173424141287,25037
150,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,149,150034,150034,229376,32,0,0,12,0,16,64,"0x0","0x78a5c96d2b80",7173387070733,7173424133611,7173424158499,7173424166082,24888
151,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,150,150034,150034,21504,384,32768,1432,128,0,48,64,"0x0","0x78a506387e80",7173387073018,7173424381754,7173424932559,7173424960690,550805
