"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
550,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,549,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074209444,7172210043274,7172210067866,7172210073130,24592
551,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,550,149894,149894,21504,384,32768,1432,128,0,48,64,"0x0","0x77a4ba787e80",7172074211839,7172210291124,7172210839417,7172210857430,548293
552,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,551,149894,149894,6144,256,512,0,20,0,32,64,"0x0","0x77a4ba787cc0",7172074213751,7172210859565,7172210888157,7172210893318,28592
553,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,552,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074215705,7172210888157,7172210913046,7172210918204,24889
554,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,553,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074217412,7172210913046,7172210937639,7172210943039,24593
555,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,554,149894,149894,28416,256,22528,1104,128,0,64,64,"0x0","0x77a4ba787e00",7172074219669,7172211160600,7172211900152,7172211918097,739552
556,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,555,149894,149894,6144,256,512,0,20,0,32,64,"0x0","0x77a4ba787cc0",7172074221337,7172211900152,7172211924596,7172211929874,24444
557,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,556,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074223124,7172211924596,7172211952744,7172211958470,28148
558,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,557,149894,149894,229376,32,0,0,12,0,16,64,"0x0","0x77a50f5d2b80",7172074224706,7172211952744,7172211980151,7172211985938,27407
559,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,558,149894,149894,21504,384,32768,1432,128,0,48,64,"0x0","0x77a4ba787e80",7172074227163,7172212228298,7172212833776,7172212851413,605478
