"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
443,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,442,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531146788,3896636568234,3896637302151,3896637323900,733917
444,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,443,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531148744,3896637302151,3896637323780,3896637337085,21629
445,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,444,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531150855,3896637323780,3896637348817,3896637354753,25037
446,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,445,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531152782,3896637348817,3896637373409,3896637401464,24592
447,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,446,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531155237,3896637593554,3896638137103,3896638157744,543549
448,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,447,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531157228,3896638204213,3896638230880,3896638236844,26667
449,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,448,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531159499,3896638230880,3896638254583,3896638260738,23703
450,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,449,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531161295,3896638254583,3896638277398,3896638283167,22815
451,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,450,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531163766,3896638487469,3896639186275,3896639206370,698806
452,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,451,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531165644,3896639186275,3896639206127,3896639219910,19852
453,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,452,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531167524,3896639206127,3896639227312,3896639232678,21185
454,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,453,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531169274,3896639227312,3896639248052,3896639253613,20740
455,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,454,70119,70119,21504,384,32768,1432,128,0,48,64,"0x0","0x7c853fac6a40",3896531171690,3896639438124,3896639981821,3896640003197,543697
456,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,455,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531173432,3896640024042,3896640051153,3896640056971,27111
457,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,456,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531175301,3896640051153,3896640074560,3896640080246,23407
458,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,457,70119,70119,229376,32,0,0,12,0,16,64,"0x0","0x7c8593dd2b80",3896531176969,3896640074560,3896640097671,3896640103296,23111
459,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,458,70119,70119,28416,256,22528,1104,128,0,64,64,"0x0","0x7c853fac69c0",3896531179326,3896640307743,3896641011882,3896641031246,704139
460,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,459,70119,70119,6144,256,512,0,20,0,32,64,"0x0","0x7c853fac6880",3896531181303,3896641011882,3896641032178,3896641044622,20296
