"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
672,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,671,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474809728,3898633587056,3898633615945,3898633619191,28889
673,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,672,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474811879,3898633615945,3898633640537,3898633643754,24592
674,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,673,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474813600,3898633640537,3898633665278,3898633668594,24741
675,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,674,70325,70325,28416,256,22528,1104,128,0,64,64,"0x0","0x70100b2a69c0",3898474816028,3898633888240,3898634612087,3898634623968,723847
676,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,675,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474817988,3898634612087,3898634634754,3898634637920,22667
677,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,676,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474819943,3898634634754,3898634659643,3898634662816,24889
678,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,677,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474821673,3898634659643,3898634684235,3898634687098,24592
679,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,678,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898474824099,3898634907493,3898635458305,3898635470592,550812
680,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,679,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474826170,3898635476823,3898635505267,3898635508310,28444
681,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,680,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474828127,3898635505267,3898635530008,3898635532982,24741
682,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,681,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474829696,3898635530008,3898635554600,3898635557432,24592
683,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,682,70325,70325,28416,256,22528,1104,128,0,64,64,"0x0","0x70100b2a69c0",3898474831948,3898635777562,3898636494891,3898636507423,717329
684,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,683,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474833624,3898636494891,3898636517558,3898636520617,22667
685,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,684,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474835424,3898636517558,3898636542447,3898636545405,24889
686,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,685,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474836959,3898636542447,3898636567039,3898636570128,24592
687,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,686,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898474839216,3898636811778,3898637412516,3898637424322,600738
688,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,687,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474840931,3898637443775,3898637475182,3898637478187,31407
689,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,688,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474842833,3898637475182,3898637502886,3898637506054,27704
690,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,689,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474844536,3898637502886,3898637530293,3898637533377,27407
691,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,690,70325,70325,28416,256,22528,1104,128,0,64,64,"0x0","0x70100b2a69c0",3898474846765,3898637778440,3898638575324,3898638587650,796884
692,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,691,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474848432,3898638575324,3898638600213,3898638603436,24889
693,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,692,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474850199,3898638600213,3898638627620,3898638630896,27407
694,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,693,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474851986,3898638627620,3898638652953,3898638656239,25333
695,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,694,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898474854490,3898638876507,3898639422727,3898639434710,546220
696,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,695,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474856513,3898639446430,3898639475023,3898639477853,28593
697,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,696,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474858523,3898639475023,3898639499911,3898639502558,24888
698,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,697,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474860242,3898639499911,3898639524652,3898639527566,24741
699,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,698,70325,70325,28416,256,22528,1104,128,0,64,64,"0x0","0x70100b2a69c0",3898474862989,3898639747614,3898640468350,3898640479887,720736
700,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,699,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474864909,3898640468350,3898640491017,3898640494155,22667
701,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,700,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474866844,3898640491017,3898640515906,3898640518756,24889
702,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,701,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474868605,3898640515906,3898640540794,3898640543850,24888
703,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,702,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898474871033,3898640764349,3898641312197,3898641323548,547848
704,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,703,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474872920,3898641333827,3898641362716,3898641365599,28889
705,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,704,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474875006,3898641362716,3898641387604,3898641390486,24888
706,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,705,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474876670,3898641387604,3898641412493,3898641415226,24889
707,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,706,70325,70325,28416,256,22528,1104,128,0,64,64,"0x0","0x70100b2a69c0",3898474878991,3898641635158,3898642344784,3898642355883,709626
708,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,707,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474880746,3898642344784,3898642366562,3898642369228,21778
709,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,708,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474882522,3898642366562,3898642389969,3898642392783,23407
710,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,709,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474884207,3898642389969,3898642413228,3898642415956,23259
711,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,710,70325,70325,21504,384,32768,1432,128,0,48,64,"0x0","0x70100b2a6a40",3898474886563,3898642623301,3898643153076,3898643163891,529775
712,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,711,70325,70325,6144,256,512,0,20,0,32,64,"0x0","0x70100b2a6880",3898474888372,3898643214409,3898643239297,3898643241827,24888
713,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,712,70325,70325,229376,32,0,0,12,0,16,64,"0x0","0x700f9d5d2b80",3898474890183,3898643239297,3898643262853,3898643265814,23556
