"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
251,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,250,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182236510,3897241034532,3897241744589,3897241770880,710057
252,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,251,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182238254,3897241744589,3897241766070,3897241775422,21481
253,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,252,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182239974,3897241766070,3897241789328,3897241796890,23258
254,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,253,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182242622,3897241789328,3897241812439,3897241820087,23111
255,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,254,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182245041,3897242022804,3897242564716,3897242590811,541912
256,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,255,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182246886,3897242618345,3897242647677,3897242655924,29332
257,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,256,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182248752,3897242647677,3897242672862,3897242680867,25185
258,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,257,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182250377,3897242672862,3897242697454,3897242705860,24592
259,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,258,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182252641,3897242920559,3897243641134,3897243667070,720575
260,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,259,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182254590,3897243641134,3897243663208,3897243670127,22074
261,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,260,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182256561,3897243663208,3897243688540,3897243696118,25332
262,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,261,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182258212,3897243688540,3897243713132,3897243720999,24592
263,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,262,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182260661,3897243936386,3897244487335,3897244513223,550949
264,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,263,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182262630,3897244562445,3897244591629,3897244599098,29184
265,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,264,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182264603,3897244591629,3897244616517,3897244623785,24888
266,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,265,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182266276,3897244616517,3897244641109,3897244648691,24592
267,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,266,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182268483,3897244863919,3897245580493,3897245605355,716574
268,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,267,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182270348,3897245580493,3897245602863,3897245607653,22370
269,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,268,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182272232,3897245602863,3897245628048,3897245636123,25185
270,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,269,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182274118,3897245628048,3897245652343,3897245660364,24295
271,"void flash_attn_tile<256, 256, 4, 6, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,270,70188,70188,21504,384,32768,1432,128,0,48,64,"0x0","0x76baa4d86a40",3897182276451,3897245875893,3897246423732,3897246449080,547839
272,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,271,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182278189,3897246502841,3897246532618,3897246540916,29777
273,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,272,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182280245,3897246532618,3897246557506,3897246564824,24888
274,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,273,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182282157,3897246557506,3897246582246,3897246591068,24740
275,"void flash_attn_tile<256, 256, 4, 2, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long) [clone .kd]",4,1,274,70188,70188,28416,256,22528,1104,128,0,64,64,"0x0","0x76baa4d869c0",3897182284368,3897246805204,3897247518667,3897247544911,713463
276,"void flash_attn_combine_results<256>(float const*, HIP_vector_type<float, 2u> const*, float*, int) [clone .kd]",4,1,275,70188,70188,6144,256,512,0,20,0,32,64,"0x0","0x76baa4d86880",3897182286093,3897247518667,3897247541185,3897247547394,22518
277,"void dequantize_block_q4_0<__half>(void const*, __half*, int) [clone .kd]",4,1,276,70188,70188,229376,32,0,0,12,0,16,64,"0x0","0x76bb12ad2b80",3897182288079,3897247541185,3897247566370,3897247573966,25185
