"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1262,22451698962132,22451698980947,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1263,22451698980947,22451699417106,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1264,22451699417106,22451699447774,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1265,22451699812968,22451699937416,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1266,22451699937416,22451699954454,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1267,22451699954454,22451700395947,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1268,22451700395947,22451700426022,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1269,22451700449874,22451700574618,0,0,32,1,1,1310720,1,1
"KERNEL_DISPATCH",4,2,40,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",1270,22451700574618,22451700591952,0,0,256,1,1,655360,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",1271,22451700591952,22451701021889,0,25088,256,1,1,8192,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",1272,22451701021889,22451701051075,0,0,256,1,1,65536,1,1
"KERNEL_DISPATCH",4,2,26,"void dequantize_block_iq3_s<__half>(void const*, __half*)",1273,22451701073446,22451701197597,0,0,32,1,1,1310720,1,1
