"Kind","Agent_Id","Queue_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","Private_Segment_Size","Group_Segment_Size","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",561,17044217972320,17044218373663,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",562,17044218373663,17044218437813,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",563,17044218437813,17044219453837,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",564,17044219453837,17044219481690,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",565,17044219503172,17044219905404,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",566,17044219905404,17044219963183,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",567,17044219963183,17044221284548,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",568,17044221284548,17044221328549,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",569,17044221353439,17044221773301,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",570,17044221773301,17044221831228,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",571,17044221831228,17044223064887,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",572,17044223064887,17044223107407,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",573,17044223131556,17044223579122,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",574,17044223579122,17044223637346,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",575,17044223637346,17044224716631,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",576,17044224716631,17044224759595,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",577,17044224781521,17044225183902,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",578,17044225183902,17044225241829,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",579,17044225241829,17044226328374,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",580,17044226328374,17044226370597,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",581,17044226393116,17044226795496,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",582,17044226795496,17044226853423,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",583,17044226853423,17044228077157,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",584,17044228077157,17044228119824,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",585,17044228146492,17044228592577,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",586,17044228592577,17044228650652,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",587,17044228650652,17044229844607,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",588,17044229844607,17044229886682,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",589,17044229912016,17044230373953,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",590,17044230373953,17044230449214,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",591,17044230449214,17044231549981,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",592,17044231549981,17044231592205,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",593,17044231614872,17044232016956,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",594,17044232016956,17044232074735,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",595,17044232074735,17044233164835,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",596,17044233164835,17044233208244,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",597,17044233230318,17044233612846,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",598,17044233612846,17044233664995,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",599,17044233664995,17044234695391,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",600,17044234695391,17044234723836,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",601,17044234745614,17044235148142,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",602,17044235148142,17044235205625,0,0,256,1,1,2228224,1,1
"KERNEL_DISPATCH",4,2,78,"void tile_fp16_gemm<128, 64, 4, 8, 32>(__half const*, __half const*, float*, float*, int, int, long)",603,17044235205625,17044236293948,0,25088,256,1,1,6656,1,8
"KERNEL_DISPATCH",4,2,79,"tile_fp16_reduce(float const*, float*, int, int)",604,17044236293948,17044236336764,0,0,256,1,1,53248,1,1
"KERNEL_DISPATCH",4,2,21,"void dequantize_block_iq3_s<__half>(void const*, __half*)",605,17044236358690,17044236760922,0,0,32,1,1,3620864,1,1
"KERNEL_DISPATCH",4,2,61,"void convert_unary<float, __half>(void const*, __half*, long, long, long, HIP_vector_type<unsigned int, 3u>, long, long, long)",606,17044236760922,17044236819146,0,0,256,1,1,2228224,1,1
