"Kind","Direction","Source_Agent_Id","Destination_Agent_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1338,25906670694966,25906670772296
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1339,25906677076376,25906678869352
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1340,25906678987125,25906678991273
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1341,25906679000014,25906679003421
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1342,25906681558444,25906682221236
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1343,25906682382860,25906682387157
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1344,25906682396638,25906682401526
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1345,25906695291306,25906699054139
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1346,25906699216208,25906699220504
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1347,25906706492106,25906708372634
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1348,25906708550998,25906708555146
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1349,25906708565960,25906708570849
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1350,25906837462208,25906840443737
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1351,25906840619878,25906840624026
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1352,25906840633063,25906840636470
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1353,25906896108221,25906897387733
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1354,25906897544321,25906897549802
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1355,25906910333815,25906914149390
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1356,25906914336415,25906914340711
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1357,25906921442774,25906923401227
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1358,25906923528382,25906923532530
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1359,25906923542556,25906923547296
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1360,25906923555312,25906923558867
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1361,25906923566851,25906923569962
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1362,25906923577913,25906923581468
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1363,25906923589517,25906923593072
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1364,25906923603146,25906923606850
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1365,25906923614849,25906923618257
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1366,25906923626114,25906923629670
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1367,25906923637735,25906923641586
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1368,25906923649567,25906923652974
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1369,25906923660734,25906923664289
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1370,25906923672127,25906923675979
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1371,25906923684032,25906923687588
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1372,25906923695317,25906923698873
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1373,25906923708169,25906923712021
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1374,25906923800621,25906923877952
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1375,25906923938271,25906924028342
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1376,25906929969895,25906931765983
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1377,25906931919440,25906931923884
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1378,25906931932200,25906931935755
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1379,25906988021936,25906989292115
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1380,25906989464997,25906989470479
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1381,25907001901914,25907005741340
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1382,25907005906816,25907005910964
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1383,25907013018430,25907014924588
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1384,25907015099397,25907015103989
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1385,25907015113767,25907015118063
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1386,25907015126211,25907015129766
"MEMORY_COPY","HOST_TO_DEVICE",0,1,1387,25907015140136,25907015143544
